novel,cohort,node_id,name,type,degree,gold_overlap,answer_overlap,gold_positions,answer_positions,core2,visual_dense
104,new10,n78,Robinsons,person,1,False,False,,,False,False
104,new10,n79,Parker,person,1,False,False,,,False,False
104,new10,n80,blood,clue_object,0,False,False,,,False,False
104,new10,n81,bankruptcy,event,1,True,True,479,479,False,False
104,new10,n82,theater industry,location,1,False,False,,,False,False
104,new10,n83,mini flashlight,clue_object,1,False,False,,,False,False
104,new10,n84,phosphorescence,clue_object,1,False,False,,,False,False
104,new10,n85,trigger,clue_object,1,False,False,,,False,False
104,new10,n86,Montague House,location,8,False,False,,,True,True
104,new10,n87,Knightsbridge,location,1,False,False,,,False,False
104,new10,n88,the maid,person,6,True,False,1194,,True,True
104,new10,n89,the mistress,person,2,False,False,,,True,True
104,new10,n90,furniture purchase event,event,1,False,False,,,False,False
104,new10,n91,rustling sound event,event,1,False,False,,,False,False
104,new10,n92,haunting suspicion,evidence_sentence,1,False,False,,,False,False
104,new10,n93,living room,location,0,False,False,,,False,False
104,new10,n94,front door,location,1,False,False,,,False,False
104,new10,n95,gun,clue_object,5,True,False,769,,True,True
104,new10,n96,taxi,clue_object,1,False,False,,,False,False
104,new10,n97,apartment,location,17,True,False,706,,True,True
104,new10,n98,Polly,person,1,False,False,,,False,False
104,new10,n99,Louis Vardan,person,1,False,False,,,False,False
104,new10,n100,Italian,person,7,False,False,,,True,True
104,new10,n101,stairs,location,1,False,False,,,False,False
104,new10,n102,room,location,5,False,False,,,True,True
104,new10,n103,New York,location,6,True,False,706;908;976;987,,True,True
104,new10,n104,Mr. and Mrs. Robinson,person,1,False,False,,,False,False
104,new10,n105,black cat-shaped fluffy phone cover,clue_object,1,False,False,,,False,False
104,new10,n106,Roger Havering,person,6,True,True,806,806,True,True
104,new10,n107,door,clue_object,1,True,True,283;1294,283,False,False
104,new10,n108,Derbyshire,location,2,True,False,706,,False,True
104,new10,n109,the war,time_anchor,2,False,False,,,True,True
104,new10,n110,the city,location,2,True,True,706;806,806,True,True
104,new10,n111,the case,event,3,False,False,,,True,True
104,new10,n112,Mrs. Havering,person,3,False,False,,,True,True
104,new10,n113,Mr. Pace,person,1,True,True,806,806,False,False
104,new10,n114,Mrs. Middleton,person,7,True,False,784,,True,True
104,new10,n115,the visitor,person,3,False,False,,,True,True
104,new10,n116,my uncle,person,6,True,False,706,,True,True
104,new10,n117,the gun room,location,4,False,False,,,True,True
104,new10,n118,the crime scene,location,3,False,False,,,True,True
104,new10,n119,the blood pool,clue_object,2,False,False,,,False,True
104,new10,n120,the carpet,clue_object,1,False,False,,,False,False
104,new10,n121,the ground outside the window,location,1,False,False,,,False,False
104,new10,n122,the police,person,3,True,True,769;806,806,True,True
104,new10,n123,the body,evidence_sentence,3,False,False,,,True,True
104,new10,n124,my small camera,clue_object,1,False,False,,,False,False
104,new10,n125,Japp,person,10,False,False,,,True,True
104,new10,n126,Harrington Pace,person,2,True,False,706;792,,False,True
104,new10,n127,train,clue_object,1,True,False,769,,False,False
104,new10,n128,Miss Fagge,person,1,False,False,,,False,False
104,new10,n130,Mr. Wavess,person,1,False,False,,,False,False
104,new10,n131,London and Scottish Bank,location,4,False,False,,,True,True
104,new10,n132,Ritchie,person,2,False,False,,,True,True
104,new10,n133,Philip Richey,person,5,False,False,,,True,True
104,new10,n134,the bond,clue_object,2,True,False,706;908;976;987,,True,True
104,new10,n135,suitcase,clue_object,3,True,False,858,,True,True
104,new10,n136,restaurant,location,3,False,False,,,False,True
104,new10,n137,bed,location,1,False,False,,,False,False
104,new10,n138,key,clue_object,4,False,False,,,True,True
104,new10,n139,theft of the bond,event,1,False,False,,,False,False
104,new10,n140,bonds,clue_object,5,False,False,,,True,True
104,new10,n141,Olympia,location,2,True,False,870,,False,True
104,new10,n142,Needle Street,location,1,False,False,,,False,False
104,new10,n143,Richewicz,person,2,False,False,,,True,True
104,new10,n144,Miss Flockhart,person,1,False,False,,,False,False
104,new10,n145,telegram,clue_object,2,True,False,706;792;870;987,,True,True
104,new10,n146,tugs,clue_object,2,False,False,,,False,True
104,new10,n147,broker,person,1,False,False,,,False,False
104,new10,n148,bank,location,2,False,False,,,True,True
104,new10,n149,alarm,event,1,False,False,,,False,False
104,new10,n150,Dr. Emms,person,1,False,False,,,False,False
104,new10,n151,Mr. Breen,person,12,True,True,1121,1121,True,True
104,new10,n152,Dr. Ames,person,8,False,False,,,True,True
104,new10,n153,Schneider,person,9,True,False,976,,True,True
104,new10,n154,Mr. Willard,person,0,False,False,,,False,False
104,new10,n155,South Pacific islands,location,1,True,False,987,,False,False
104,new10,n156,leprosy,clue_object,1,False,False,,,False,False
104,new10,n157,skin disease,clue_object,1,False,False,,,False,False
104,new10,n158,Little Brennan,person,2,False,False,,,False,False
104,new10,n159,Robert Eames,person,1,False,False,,,False,False
104,new10,n160,cigarette case,clue_object,1,False,False,,,False,False
104,new10,n161,Brighton,location,0,False,False,,,False,False
104,new10,n162,Grand Hotel,location,1,True,False,58,,False,False
104,new10,n163,Opalson couple,person,1,False,False,,,False,False
104,new10,n164,Mr. Upperton,person,2,False,False,,,True,True
104,new10,n165,pearls,clue_object,4,False,False,,,True,True
104,new10,n166,waiter,person,3,False,False,,,True,True
104,new10,n167,door near window,clue_object,1,False,False,,,False,False
104,new10,n168,window,clue_object,1,False,False,,,False,False
104,new10,n169,police officer,person,1,False,False,,,False,False
104,new10,n170,wire mattress,clue_object,1,False,False,,,False,False
104,new10,n171,Mr. Uphill,person,1,False,False,,,False,False
104,new10,n172,room we had just left,location,1,False,False,,,False,False
104,new10,n173,Mrs. Opalson,person,3,False,False,,,True,True
104,new10,n174,fake pearls,clue_object,4,False,False,,,True,True
104,new10,n175,the Opalsons,person,1,False,False,,,False,False
104,new10,n176,a small room,location,2,False,False,,,False,False
104,new10,n177,male and female servants,person,1,True,True,1373,1373,False,False
104,new10,n178,Madame Opalson,person,1,False,False,,,False,False
104,new10,n179,Madame Opalson's room,location,3,False,False,,,True,True
104,new10,n180,Mr. Opalson's room,location,3,True,False,976,,True,True
104,new10,n181,the card in Mr. Opalson's name,clue_object,1,False,False,,,False,False
104,new10,n182,the wastebasket,clue_object,1,False,False,,,False,False
104,new10,n183,Hampstead,location,1,False,False,,,False,False
104,new10,n184,Ascot,location,2,False,False,,,False,True
104,new10,n185,Windsor,location,1,False,False,,,False,False
104,new10,n186,France,location,6,False,False,,,True,True
104,new10,n187,Prime Minister,person,14,False,False,,,True,True
104,new10,n188,O'Neill,person,9,False,False,,,True,True
104,new10,n189,Charing Cross Station,location,2,False,False,,,True,True
104,new10,n190,Governor,person,2,False,False,,,True,True
104,new10,n191,Belgium,location,2,False,False,,,True,True
104,new10,n192,Britain,location,3,True,False,27,,True,True
104,new10,n193,The master,person,2,False,False,,,True,True
104,new10,n194,Daniels,person,1,False,False,,,False,False
104,new10,n195,County Clare,location,1,False,False,,,False,False
104,new10,n196,German spy gathering place,location,2,False,False,,,True,True
104,new10,n197,main road,location,1,False,False,,,False,False
104,new10,n198,he (kidnapper),person,7,False,False,,,True,True
104,new10,n199,Major Norman,person,1,False,False,,,False,False
104,new10,n201,bridge,location,1,False,False,,,False,False
104,new10,n202,side road,location,1,False,False,,,False,False
104,new10,n203,Hounslow Airport,location,1,False,False,,,False,False
104,new10,n204,Norman Major,person,5,False,False,,,True,True
104,new10,n205,Captain Lyle,person,2,False,False,,,True,True
104,new10,n206,secretary,person,2,False,False,,,True,True
104,new10,n207,anesthetic cloth,clue_object,1,False,False,,,False,False
104,new10,n208,kidnapping event,event,8,False,False,,,True,True
104,new10,n209,car,clue_object,3,False,False,,,False,True
104,new10,n210,'Mrs. Everard',person,1,False,False,,,False,False
104,new10,n211,shooting incident,event,1,False,False,,,False,False
104,new10,n212,chloroform,clue_object,1,False,False,,,False,False
104,new10,n213,Apartment 11,location,1,False,False,,,False,False
104,new10,n214,Count Foscarini,person,2,False,False,,,False,True
104,new10,n215,doctor,person,2,False,False,,,False,False
104,new10,n216,elevator attendant,person,1,False,False,,,False,False
104,new10,n217,manager,person,2,False,False,,,False,True
104,new10,n218,third floor,location,2,False,False,,,True,True
104,new10,n219,dining room,location,2,False,False,,,True,True
104,new10,n220,table,clue_object,1,False,False,,,False,False
104,new10,n221,Count Foscarelli,person,1,False,False,,,False,False
104,new10,n222,service elevator,location,1,False,False,,,False,False
104,new10,n223,kitchen on the roof,location,1,False,False,,,False,False
104,new10,n224,upper kitchen,location,1,False,False,,,False,False
104,new10,n225,eight o'clock,time_anchor,0,False,False,,,False,False
104,new10,n226,police officers,person,5,False,False,,,True,True
104,new10,n227,Count,person,4,False,False,,,True,True
104,new10,n228,Mr. Ascanio,person,5,False,False,,,True,True
104,new10,n229,embassy,location,1,False,False,,,False,False
104,new10,n230,this room,location,1,True,False,1194,,False,False
104,new10,n231,the desk,clue_object,2,False,False,,,True,True
104,new10,n232,a will,clue_object,1,False,False,,,False,False
104,new10,n233,the hidden place,location,1,False,False,,,False,False
104,new10,n234,a dirty envelope,clue_object,0,False,False,,,False,False
104,new10,n235,the files in the desk,clue_object,1,False,False,,,False,False
104,new10,n236,some ordinary-looking papers,clue_object,1,False,False,,,False,False
104,new10,n237,the gallows,location,1,False,False,,,False,False
104,new10,n238,Mr. Marsh,person,2,False,False,,,True,True
104,new10,n239,Miss Violet,person,4,False,False,,,True,True
104,new10,n240,Mr. Beak,person,2,False,False,,,True,True
104,new10,n241,Mrs. Beak,person,3,False,False,,,True,True
104,new10,n242,Baker's wife,person,1,False,False,,,False,False
104,new10,n243,Mr. Baker,person,2,False,False,,,False,True
104,new10,n244,the will forms,clue_object,3,False,False,,,False,True
104,new10,n245,the hospital,location,1,False,False,,,False,False
104,new10,n246,a nearby town,location,1,False,False,,,False,False
104,new10,n248,the old master,person,1,False,False,,,False,False
104,new10,n249,Miss Viola,person,0,False,False,,,False,False
104,new10,n250,the workers,person,0,False,False,,,False,False
104,new10,n251,Merton Station,location,1,False,False,,,False,False
104,new10,n252,Great Eastern Railway,location,1,False,False,,,False,False
104,new10,n253,Merton Hall,location,2,False,False,,,False,False
104,new10,n254,the doctor's home,location,2,False,False,,,False,False
104,new10,n255,Liverpool Street,location,1,False,False,,,False,False
104,new10,n256,blackmail letter,clue_object,1,False,False,,,False,False
104,new10,n257,the Masaryk Manor Tragedy,event,2,False,False,,,True,True
104,new10,n258,the manor,location,3,False,False,,,True,True
104,new10,n259,a middle-aged maid,person,1,False,False,,,False,False
104,new10,n261,Elmington,location,1,True,False,769,,False,False
104,new10,n262,a Londoner,person,1,True,False,769,,False,False
104,new10,n263,the intercity station,location,1,True,False,769,,False,False
104,new10,n264,a brown paper package,clue_object,1,True,False,769,,False,False
104,new10,n265,the deceased's family,person,1,False,False,,,False,False
104,new10,n266,Mr. Shaw,person,4,True,True,942,942,True,True
104,new10,n267,Liverpool,location,2,False,False,,,True,True
104,new10,n268,Norman,person,1,False,False,,,False,False
104,new10,n269,travel trunk,clue_object,1,False,False,,,False,False
104,new10,n270,Edith,person,1,False,False,,,False,False
104,new10,n271,O'Flynn,person,0,False,False,,,False,False
104,new10,n272,Dr. Hawk,person,1,False,False,,,False,False
104,new10,n273,telephone,clue_object,1,False,False,,,False,False
104,new10,n274,the man,person,2,False,False,,,True,True
104,new10,n275,two men,person,1,False,False,,,False,False
104,new10,n276,thieves,event,2,False,False,,,False,True
104,new10,n277,The weapon,clue_object,1,False,False,,,False,False
104,new10,n278,A marble statue,clue_object,2,False,False,,,False,False
104,new10,n279,The victim,person,4,False,False,,,False,False
104,new10,n280,Miss Read,person,2,False,False,,,False,False
104,new10,n281,The pathologist,person,1,False,False,,,False,False
104,new10,n282,The inspector,person,1,False,False,,,False,False
104,new10,n283,Baskerville Hall,location,3,False,False,,,True,True
104,new10,n284,The Beakes,person,1,False,False,,,False,False
104,new10,n285,Tandem,location,3,False,False,,,True,True
104,new10,n286,The sofa,clue_object,1,False,False,,,False,False
104,new10,n287,Mr. Haversham,person,7,True,False,706,,True,True
104,new10,n288,Miss Middleton,person,5,True,False,706;784,,True,True
104,new10,n289,the young widow,person,1,False,False,,,False,False
104,new10,n290,the first-class carriage of the Midland train,clue_object,1,False,False,,,False,False
104,new10,n291,Mr. Dodge,person,5,False,False,,,True,True
104,new10,n292,Tuesday morning,time_anchor,1,False,False,,,False,False
104,new10,n293,the deceased,person,3,False,False,,,True,True
104,new10,n294,Italy,location,1,False,False,,,False,False
104,new10,n295,the money,clue_object,3,False,False,,,True,True
104,new10,n296,small Italian paper bills,clue_object,1,False,False,,,False,False
104,new10,n297,the incriminating documents,clue_object,1,False,False,,,False,False
104,new10,n298,the following day at eleven o'clock,time_anchor,0,False,False,,,False,False
104,new10,n299,Madame Maltravers,person,2,False,False,,,True,True
104,new10,n301,Christian Science Church,location,1,False,False,,,False,False
104,new10,n302,midnight,time_anchor,2,False,False,,,True,True
104,new10,n303,the coal elevator,location,2,False,False,,,True,True
104,new10,n304,the storm,event,1,False,False,,,False,False
104,new10,n305,suicide in a unique way,event,2,False,False,,,True,True
104,new10,n306,murder in a unique way,event,2,False,False,,,True,True
104,new10,n307,mini-comedy,event,1,False,False,,,False,False
104,new10,n308,Blake's story,evidence_sentence,2,False,False,,,True,True
104,new10,n309,Dr. Eames,person,3,True,False,976,,True,True
104,new10,n310,Hassan,person,4,False,False,,,True,True
104,new10,n311,Mrs. Uppalson,person,1,False,False,,,False,False
104,new10,n312,Mr. Uppalson,person,1,False,False,,,False,False
104,new10,n313,chamomile tea,clue_object,2,False,False,,,True,True
104,new10,n314,bottle,clue_object,2,False,False,,,True,True
104,new10,n315,camp,location,2,False,False,,,True,True
104,new10,n316,tent,location,4,False,False,,,True,True
104,new10,n317,marble floor,location,1,False,False,,,False,False
104,new10,n318,these thieves,person,1,False,False,,,False,False
104,new10,n319,this door,location,1,False,False,,,False,False
104,new10,n320,the Chinese man's robe,clue_object,1,False,False,,,False,False
104,new10,n321,a piece of silk,clue_object,1,False,False,,,False,False
104,new10,n322,Mr. Hoffburg,person,1,False,False,,,False,False
104,new10,n323,the nobleman,person,1,True,False,61;69;76,,False,False
104,new10,n324,the study,location,3,False,False,,,True,True
104,new10,n325,Mr. Martindale,person,1,False,False,,,False,False
104,new10,n326,Alfred Wright,person,0,False,False,,,False,False
104,new10,n327,heart failure,clue_object,2,False,False,,,False,True
104,new10,n328,bleeding symptoms,clue_object,1,False,False,,,False,False
104,new10,n329,community doctor,person,1,False,False,,,False,False
104,new10,n330,real estate agent,person,2,False,False,,,True,True
104,new10,n331,"Third floor, number four",location,3,False,False,,,True,True
104,new10,n332,washroom door,clue_object,4,False,False,,,True,True
104,new10,n333,latch mechanism,clue_object,2,False,False,,,True,True
104,new10,n334,apartment four,location,2,False,False,,,True,True
104,new10,n335,black-skinned man,person,2,False,False,,,True,True
104,new10,n336,wife,person,2,True,False,84,,True,True
104,new10,n337,hunting lodge,location,1,True,False,706,,False,False
104,new10,n338,Elmerdale,location,3,False,False,,,True,True
104,new10,n339,Mrs. Haverling,person,1,False,False,,,False,False
104,new10,n340,London agency,location,2,True,False,784,,True,True
104,new10,n341,Mr. Harlington-Peace,person,1,False,False,,,False,False
104,new10,n342,nephew of Harrington Pace,person,1,True,False,792,,False,False
104,new10,n343,Roger Hargreaves,person,3,False,False,,,True,True
104,new10,n344,Mrs. Hargreaves,person,2,False,False,,,True,True
104,new10,n345,man with the black beard,person,1,False,False,,,False,False
104,new10,n346,6:15,time_anchor,1,False,False,,,False,False
104,new10,n347,shot fired incident,event,4,False,False,,,True,True
104,new10,n348,doctor's examination finding,evidence_sentence,1,False,False,,,False,False
104,new10,n349,Lady Haverford,person,3,False,False,,,True,True
104,new10,n350,Shakespeare,person,1,False,False,,,False,False
104,new10,n351,Ealing,location,2,False,False,,,True,True
104,new10,n352,Lady Haverford's wife,person,3,True,True,806,806,True,True
104,new10,n353,the club,location,1,True,True,764;806,806,False,False
104,new10,n354,intercity train,clue_object,1,True,True,806,806,False,False
104,new10,n355,Hargreaves couple,person,0,False,False,,,False,False
104,new10,n356,Miss Fairclough,person,0,False,False,,,False,False
104,new10,n357,Miss Fargus,person,1,False,False,,,False,False
104,new10,n358,sealed package,clue_object,4,False,False,,,True,True
104,new10,n359,trunk,clue_object,1,False,False,,,False,False
104,new10,n360,sea,location,4,True,False,706;908;976;987,,True,True
104,new10,n361,Paris,location,0,False,False,,,False,False
104,new10,n362,plane crash,event,0,False,False,,,False,False
104,new10,n363,justice served,event,0,False,False,,,False,False
104,new10,n364,Sir John Willard,person,3,False,False,,,False,True
104,new10,n365,Mr. Brier,person,3,False,False,,,True,True
104,new10,n366,Lady Willard,person,2,False,False,,,False,True
104,new10,n367,Kensington Square,location,1,False,False,,,False,False
104,new10,n368,a spare key,clue_object,2,True,True,942,942,True,True
104,new10,n369,the theft issue,event,1,False,False,,,False,False
104,new10,n370,a heart attack,event,1,False,False,,,False,False
104,new10,n371,acute septicemia,event,1,False,False,,,False,False
104,new10,n372,the person in the adjoining cabin,person,4,False,False,,,True,True
104,new10,n373,a ship,location,1,False,False,,,False,False
104,new10,n374,Mrs. Willard,person,1,False,False,,,False,False
104,new10,n375,son,person,1,False,False,,,False,False
104,new10,n376,Husband of Mrs. Willard,person,4,True,False,71,,True,True
104,new10,n377,Dr. Toswell,person,1,True,False,976,,False,False
104,new10,n379,American secretary,person,8,True,False,976,,True,True
104,new10,n380,Egyptology,event,2,False,False,,,True,True
104,new10,n381,Expedition,event,5,False,False,,,True,True
104,new10,n382,British Museum,location,1,True,False,976,,False,False
104,new10,n383,Metropolitan Museum of Art in New York,location,1,True,False,976,,False,False
104,new10,n384,British Prime Minister David McAdam,person,1,False,False,,,False,False
104,new10,n385,business card,clue_object,1,False,False,,,False,False
104,new10,n386,small table,location,1,False,False,,,False,False
104,new10,n387,empty room,location,1,False,False,,,False,False
104,new10,n388,assassination attempt on British Prime Minister David McAdam,event,2,False,False,,,True,True
104,new10,n389,waiters (male and female),person,4,False,False,,,True,True
104,new10,n390,crime,event,1,False,False,,,False,False
104,new10,n391,Mr. Dodd,person,2,False,False,,,True,True
104,new10,n392,Lord Eustace,person,2,False,False,,,True,True
104,new10,n393,Allied Conference,event,2,False,False,,,True,True
104,new10,n394,Tomorrow evening at nine o'clock,time_anchor,1,False,False,,,False,False
104,new10,n395,young officer,person,1,False,False,,,False,False
104,new10,n396,Lord Esterle,person,1,False,False,,,False,False
104,new10,n397,abandoned farm in C,location,1,False,False,,,False,False
104,new10,n398,Secretary Daniels,person,3,False,False,,,True,True
104,new10,n399,Lavette,clue_object,1,False,False,,,False,False
104,new10,n400,engine,clue_object,1,False,False,,,False,False
104,new10,n401,deck,location,1,False,False,,,False,False
104,new10,n402,Bremen,location,2,False,False,,,True,True
104,new10,n403,Bath Road,location,1,False,False,,,False,False
104,new10,n404,Hammersmith,location,1,False,False,,,False,False
104,new10,n405,Richmond,location,1,False,False,,,False,False
104,new10,n406,Brentford,location,1,False,False,,,False,False
104,new10,n407,Daniels' aunt,person,1,False,False,,,False,False
104,new10,n408,Norman's special pass,clue_object,1,False,False,,,False,False
104,new10,n409,Mr. Lovett,person,3,False,False,,,True,True
104,new10,n410,the safe,clue_object,2,True,False,246,,True,True
104,new10,n411,the station,location,1,False,False,,,False,False
104,new10,n412,Mr. Davinheim,person,3,False,False,,,True,True
104,new10,n413,Mrs. Davinheim,person,2,False,False,,,True,True
104,new10,n414,Billy Kelly,person,4,False,False,,,True,True
104,new10,n415,Borough Street,location,1,False,False,,,False,False
104,new10,n416,Uncle Andrew,person,3,False,False,,,True,True
104,new10,n417,Australia,location,1,False,False,,,False,False
104,new10,n418,Chateau de Grebavy,location,3,False,False,,,True,True
104,new10,n419,prison,location,2,False,False,,,True,True
104,new10,n420,Mrs. Harvell,person,1,False,False,,,False,False
104,new10,n421,London police officer,person,1,False,False,,,False,False
104,new10,n422,London and Northwestern Railway,location,2,False,False,,,False,True
104,new10,n423,ocean liner,clue_object,1,False,False,,,False,False
104,new10,n424,Grand Metropole Hotel,location,0,False,False,,,False,False
104,new10,n425,twenty-third,time_anchor,0,False,False,,,False,False
104,new10,n426,eleven o'clock,time_anchor,0,False,False,,,False,False
104,new10,n427,friend of Poirot's who had sailed for New York on the twenty-third,person,0,False,False,,,False,False
104,new10,n428,Openshawes,person,1,False,False,,,False,False
104,new10,n429,Daventry,person,2,False,False,,,False,True
104,new10,n430,Davinheim Bank,location,1,False,False,,,False,False
104,new10,n431,dawn,time_anchor,1,False,False,,,False,False
104,new10,n432,young woman,person,2,False,False,,,False,True
104,new10,n433,niece,person,2,False,False,,,True,True
104,new10,n434,Miss Marple's diamond,clue_object,1,False,False,,,False,False
104,new10,n435,Elmdale Station,location,0,False,False,,,False,False
104,new10,n436,gray stone house,location,0,False,False,,,False,False
104,new10,n437,stair railing,clue_object,1,False,False,,,False,False
104,new10,n438,downstairs,location,1,False,False,,,False,False
104,new10,n439,charitable institutions,location,2,False,False,,,True,True
104,new10,n440,Mr. Davenheim,person,0,False,False,,,False,False
104,new10,n441,Mr. Lovering,person,2,False,False,,,False,True
104,new10,n442,Mrs. Davernham,person,1,False,False,,,False,False
104,new10,n443,Loraine,person,2,False,False,,,True,True
104,new10,n444,Mr. Daventry,person,3,False,False,,,True,True
104,new10,n445,Lovett,person,1,False,False,,,False,False
104,new10,n446,Miller,person,1,False,False,,,False,False
104,new10,n447,Davenheim matter,event,1,False,False,,,False,False
104,new10,n448,bank deposits,clue_object,1,False,False,,,False,False
104,new10,n449,convict testimony,evidence_sentence,1,False,False,,,False,False
104,new10,n450,Davenheim couple,person,0,False,False,,,False,False
104,new10,n451,lake,location,1,False,False,,,False,False
104,new10,n452,hill,location,1,False,False,,,False,False
104,new10,n453,lime kiln,clue_object,3,False,False,,,True,True
104,new10,n454,ring,clue_object,4,False,False,,,True,True
104,new10,n455,sand,location,1,False,False,,,False,False
104,new10,n456,Brussels,location,1,False,False,,,False,False
104,new10,n457,pyramids,location,2,False,False,,,True,True
104,new10,n458,archaeological dig site,location,1,False,False,,,False,False
104,new10,n459,Toswell,person,4,False,False,,,True,True
104,new10,n460,Willard,person,5,False,False,,,True,True
104,new10,n461,tetanus,clue_object,4,False,False,,,True,True
104,new10,n462,large tent,location,4,False,False,,,True,True
104,new10,n463,strychnine poisoning,clue_object,2,False,False,,,True,True
104,new10,n464,antitoxin serum,clue_object,3,False,False,,,True,True
104,new10,n465,Cairo,location,4,False,False,,,True,True
104,new10,n466,septicemia,clue_object,3,False,False,,,True,True
104,new10,n467,heart disease,clue_object,3,False,False,,,True,True
104,new10,n468,Dr. Tosswell,person,1,False,False,,,False,False
104,new10,n469,Sir Guy,person,1,False,False,,,False,False
104,new10,n470,Bello,person,1,False,False,,,False,False
104,new10,n471,Mena House Hotel,location,3,False,False,,,True,True
104,new10,n472,desert,location,1,False,False,,,False,False
104,new10,n473,lecture,event,1,False,False,,,False,False
105,new10,n1,White-Haired Man,person,5,False,False,,,True,True
105,new10,n2,Kresnin,person,3,False,False,,,True,True
105,new10,n3,Olga Dmitrovna,person,4,False,False,,,True,True
105,new10,n4,American,person,14,False,False,,,True,True
105,new10,n5,living room,location,1,False,False,,,False,False
105,new10,n6,street,location,1,False,False,,,False,False
105,new10,n7,glove,clue_object,1,False,False,,,False,False
105,new10,n8,paper package,clue_object,6,False,False,,,True,True
105,new10,n9,deal,event,1,False,False,,,False,False
105,new10,n10,wallet,clue_object,0,False,False,,,False,False
105,new10,n11,money,clue_object,5,False,False,,,True,True
105,new10,n12,room,location,1,True,False,3089,,False,False
105,new10,n13,table,location,1,False,False,,,False,False
105,new10,n14,She,person,14,False,False,,,True,True
105,new10,n15,the Count,person,0,False,False,,,False,False
105,new10,n16,the Marquis,person,0,False,False,,,False,False
105,new10,n17,Baron,person,1,False,False,,,False,False
105,new10,n18,Zia,person,6,False,False,,,True,True
105,new10,n19,Earl,person,3,False,False,,,True,True
105,new10,n21,Zhiya,person,4,False,False,,,True,True
105,new10,n22,Rufus von Alten,person,3,True,False,1857,,True,True
105,new10,n23,Savoy Hotel,location,6,False,False,,,True,True
105,new10,n24,London,location,8,False,False,,,True,True
105,new10,n26,ruby,clue_object,2,False,False,,,True,True
105,new10,n27,wig,clue_object,1,True,False,2723,,False,False
105,new10,n28,keyhole,clue_object,1,False,False,,,False,False
105,new10,n29,suite upstairs,location,1,False,False,,,False,False
105,new10,n30,reception desk,location,1,False,False,,,False,False
105,new10,n31,Rufus Vandernoot,person,3,False,False,,,True,True
105,new10,n32,Mr. von Altenberg,person,1,False,False,,,False,False
105,new10,n33,Nayton,person,46,False,False,,,True,True
105,new10,n34,Neidt,person,3,True,True,3192,3192,True,True
105,new10,n35,Switzerland,location,2,True,False,164;2555,,True,True
105,new10,n36,England,location,1,False,False,,,False,False
105,new10,n37,letter folder,clue_object,1,False,False,,,False,False
105,new10,n38,suites,location,1,False,False,,,False,False
105,new10,n39,personal secretary position,event,1,True,False,164,,False,False
105,new10,n41,Ruth,person,27,True,True,209;816;3217,3217,True,True
105,new10,n42,Neithon,person,1,False,False,,,False,False
105,new10,n43,the letter,clue_object,8,False,False,,,True,True
105,new10,n44,the gems,clue_object,0,False,False,,,False,False
105,new10,n45,Flame Heart,clue_object,33,False,False,,,True,True
105,new10,n46,Catherine the Great,person,1,False,False,,,False,False
105,new10,n48,Derek Kettling,person,0,False,False,,,False,False
105,new10,n49,Fünke Alting,person,0,False,False,,,False,False
105,new10,n50,Kensington Street,location,1,False,False,,,False,False
105,new10,n51,secretary,person,4,False,False,,,True,True
105,new10,n52,Mirella,person,9,True,False,217,,True,True
105,new10,n53,Divorce,event,2,False,False,,,True,True
105,new10,n54,Von Adler,person,0,True,True,1390;3217,3217,False,False
105,new10,n55,Paris,location,12,True,True,449;1041;1160;3192;3194;3204,3192;3194;3204,True,True
105,new10,n56,lawsuit,event,2,False,False,,,True,True
105,new10,n57,public opinion,evidence_sentence,2,False,False,,,True,True
105,new10,n58,gift from Paris,clue_object,1,False,False,,,False,False
105,new10,n59,dinner time,time_anchor,1,False,False,,,False,False
105,new10,n60,jewelry,clue_object,3,True,True,3204,3204,True,True
105,new10,n61,women who had worn this gem before,person,1,False,False,,,False,False
105,new10,n62,"tragedies, despair, and jealousy",event,1,False,False,,,False,False
105,new10,n63,evil power,evidence_sentence,1,False,False,,,False,False
105,new10,n64,transaction,event,1,False,False,,,False,False
105,new10,n65,secret,evidence_sentence,1,True,True,3217,3217,False,False
105,new10,n66,trinkets,clue_object,1,False,False,,,False,False
105,new10,n67,outer wrapping paper,clue_object,1,False,False,,,False,False
105,new10,n68,box,clue_object,1,False,False,,,False,False
105,new10,n69,chest,location,1,False,False,,,False,False
105,new10,n70,shoulder,location,1,False,False,,,False,False
105,new10,n71,hand,location,1,False,False,,,False,False
105,new10,n72,Riviera,location,3,False,False,,,True,True
105,new10,n73,bank,location,1,False,False,,,False,False
105,new10,n74,Mr. Goby,person,0,False,False,,,False,False
105,new10,n75,Von Alding,person,26,True,True,164;209;443;1390;1857;2135;3202;3217,3202;3217,True,True
105,new10,n77,Kittling,person,5,True,True,209;816;1857;3217,3217,False,True
105,new10,n78,Mrs. Hafeed,person,1,False,False,,,False,False
105,new10,n80,Mrs. Hargreaves,person,7,False,False,,,True,True
105,new10,n81,Katherine,person,12,True,True,1006;1913;2891;3202,3202,True,True
105,new10,n82,Dr. Harrison,person,2,False,False,,,False,True
105,new10,n83,Mrs. Samir,person,1,False,False,,,False,False
105,new10,n84,Hargreaves household,location,2,False,False,,,True,True
105,new10,n85,breakfast table,location,1,False,False,,,False,False
105,new10,n86,letter from Mrs. Hargreaves' relatives,clue_object,0,False,False,,,False,False
105,new10,n87,the doctor,person,3,False,False,,,True,True
